unix_second,mean_cpu_power_mW,n_samples
1788287692,6115.2,4
1788287693,6090.2,5
1788287694,6539.8,5
1788287695,6121.6,5
1788287696,6189.2,5
1788287697,6233.4,5
1788287698,6088.4,5
1788287699,6133.8,5
1788287700,6065.6,5
1788287701,6135.0,5
1788287702,6593.0,4
1788287703,6127.8,5
1788287704,6101.2,5
1788287705,6114.0,5
1788287706,6066.6,5
1788287707,6120.2,5
1788287708,6093.0,5
1788287709,6132.0,5
1788287710,6090.0,5
1788287711,6114.0,4
1788287712,6105.4,5
1788287713,6121.6,5
1788287714,6113.8,5
1788287715,6079.0,5
1788287716,11682.6,5
1788287717,20921.8,5
1788287718,19269.8,5
1788287719,18518.4,5
1788287720,18030.8,5
1788287721,17429.2,4
1788287722,17115.0,5
1788287723,16708.4,5
1788287724,16443.2,5
1788287725,16205.2,5
1788287726,16080.2,5
1788287727,15819.0,5
1788287728,15669.4,5
1788287729,15538.8,5
1788287730,15449.8,5
1788287731,15366.5,4
1788287732,15286.4,5
1788287733,15236.2,5
1788287734,15064.8,5
1788287735,15096.2,5
1788287736,14942.2,5
1788287737,14973.0,5
1788287738,14886.6,5
1788287739,15046.4,5
1788287740,14917.2,4
1788287741,14900.4,5
1788287742,14928.0,5
1788287743,14814.6,5
1788287744,14746.4,5
1788287745,14758.2,5
1788287746,14696.0,5
1788287747,14667.4,5
1788287748,14671.8,5
1788287749,14642.6,5
1788287750,14597.8,4
1788287751,14545.6,5
1788287752,14478.6,5
1788287753,14469.2,5
1788287754,14469.6,5
1788287755,14436.2,5
1788287756,14381.6,5
1788287757,14443.4,5
1788287758,14422.4,5
1788287759,14312.8,4
1788287760,14302.0,5
1788287761,14384.6,5
1788287762,14309.4,5
1788287763,14242.2,5
1788287764,14304.6,5
1788287765,14229.4,5
1788287766,8624.8,5
1788287767,8293.6,5
1788287768,8160.2,5
1788287769,8132.2,4
1788287770,8137.0,5
1788287771,9930.8,5
1788287772,9168.4,5
1788287773,8077.2,5
1788287774,8086.2,5
1788287775,8188.4,5
1788287776,8086.4,5
1788287777,8146.4,5
1788287778,8067.2,5
1788287779,8387.4,5
1788287780,8112.0,4
1788287781,8098.2,5
1788287782,8045.0,5
1788287783,8019.0,5
1788287784,7994.6,5
1788287785,7988.4,5
1788287786,8030.8,5
1788287787,8007.0,5
1788287788,8079.2,5
1788287789,8064.6,5
1788287790,8074.0,5
1788287791,8080.8,4
1788287792,8110.4,5
1788287793,8063.0,5
1788287794,8064.0,5
1788287795,8105.4,5
1788287796,8088.2,5
1788287797,8055.2,5
1788287798,8066.4,5
1788287799,8086.0,5
1788287800,8058.6,5
1788287801,8053.2,5
1788287802,8036.5,4
1788287803,8041.6,5
1788287804,8065.0,5
1788287805,8046.4,5
1788287806,8029.8,5
1788287807,8050.6,5
1788287808,17230.2,5
1788287809,20325.6,5
1788287810,18782.8,5
1788287811,18042.4,5
1788287812,17804.8,4
1788287813,17248.4,5
1788287814,16993.8,5
1788287815,16764.8,5
1788287816,16575.4,5
1788287817,16446.0,5
1788287818,16242.8,5
1788287819,16129.0,5
1788287820,16050.0,5
1788287821,15881.2,5
1788287822,15872.5,4
1788287823,15771.2,5
1788287824,15665.6,5
1788287825,15649.2,5
1788287826,15823.4,5
1788287827,15529.0,5
1788287828,15487.6,5
1788287829,15418.4,5
1788287830,15374.2,5
1788287831,15297.8,5
1788287832,15311.2,4
1788287833,15231.8,5
1788287834,15227.6,5
1788287835,15203.8,5
1788287836,15126.6,5
1788287837,15149.2,5
1788287838,15111.4,5
1788287839,15060.0,5
1788287840,15001.6,5
1788287841,15033.8,5
1788287842,14978.5,4
1788287843,14967.6,5
1788287844,14935.4,5
1788287845,14950.0,5
1788287846,13604.0,5
1788287847,5464.8,5
1788287848,5466.6,5
1788287849,5422.6,5
1788287850,5399.0,5
1788287851,5390.8,5
1788287852,5360.5,4
1788287853,5371.2,5
1788287854,5333.4,5
1788287855,5370.4,5
1788287856,5311.6,5
1788287857,5354.2,5
1788287858,5362.6,5
1788287859,5362.0,5
1788287860,5342.2,5
1788287861,5329.0,5
1788287862,5323.2,5
1788287863,5332.0,4
1788287864,5339.4,5
1788287865,5326.4,5
1788287866,5335.4,5
1788287867,5309.6,5
1788287868,5306.6,5
1788287869,5317.4,5
1788287870,5305.2,5
1788287871,5286.4,5
1788287872,5289.0,5
1788287873,5294.8,4
1788287874,5312.6,5
1788287875,5291.2,5
1788287876,5291.2,5
1788287877,5257.6,5
1788287878,5279.2,5
1788287879,5277.4,5
1788287880,5252.2,5
1788287881,5260.2,5
1788287882,5251.0,5
1788287883,5236.0,4
1788287884,5261.4,5
1788287885,5262.4,5
1788287886,5268.0,5
1788287887,5246.4,5
1788287888,5224.0,5
1788287889,5228.0,5
1788287890,5243.0,5
1788287891,5236.0,5
1788287892,5242.2,5
1788287893,5292.5,4
1788287894,5219.8,5
1788287895,5264.8,5
1788287896,5356.8,5
1788287897,5277.6,5
1788287898,5248.4,5
1788287899,5250.0,5
1788287900,5234.6,5
1788287901,5239.2,5
1788287902,6826.0,5
1788287903,18532.6,5
1788287904,18676.2,4
1788287905,18801.8,5
1788287906,18967.0,5
1788287907,19065.4,5
1788287908,18931.0,5
1788287909,18170.0,5
1788287910,17874.4,5
1788287911,17588.2,5
1788287912,17325.8,5
1788287913,17206.8,5
1788287914,16974.8,4
1788287915,16839.8,5
1788287916,16770.0,5
1788287917,16541.0,5
1788287918,16500.6,5
1788287919,16393.2,5
1788287920,16348.4,5
1788287921,16251.6,5
1788287922,16032.6,5
1788287923,15959.6,5
1788287924,15975.2,4
1788287925,15954.0,5
1788287926,15865.4,5
1788287927,15837.0,5
1788287928,15725.0,5
1788287929,15660.8,5
1788287930,15552.0,5
1788287931,15527.2,5
1788287932,15501.0,5
1788287933,15480.0,4
1788287934,15410.2,5
1788287935,15382.2,5
1788287936,15331.0,5
1788287937,15353.2,5
1788287938,15237.0,5
1788287939,15221.4,5
1788287940,15168.6,5
1788287941,15153.6,5
1788287942,15092.2,5
1788287943,15125.2,4
1788287944,15050.4,5
1788287945,12562.8,5
1788287946,6204.4,5
1788287947,6244.4,5
1788287948,6190.6,5
1788287949,6077.8,5
1788287950,6101.2,5
1788287951,6118.2,5
1788287952,6113.4,5
1788287953,6100.5,4
1788287954,6096.2,5
1788287955,6072.6,5
1788287956,6088.6,5
1788287957,6071.4,5
1788287958,6027.2,5
1788287959,6107.4,5
1788287960,6008.2,5
1788287961,6049.2,5
1788287962,5996.8,5
1788287963,6028.8,5
1788287964,6024.5,4
1788287965,5988.4,5
1788287966,6026.8,5
1788287967,6005.4,5
1788287968,6003.8,5
1788287969,6021.4,5
1788287970,6025.4,5
1788287971,5984.2,5
1788287972,6013.6,5
1788287973,5999.8,5
1788287974,5985.6,5
1788287975,5995.0,4
1788287976,6002.6,5
1788287977,6000.0,5
1788287978,6011.2,5
1788287979,5989.4,5
1788287980,5973.4,5
1788287981,6009.4,5
1788287982,5952.0,5
1788287983,6014.0,5
1788287984,5970.4,5
1788287985,5992.2,5
1788287986,5970.8,4
1788287987,5977.6,5
1788287988,5968.2,5
1788287989,6038.8,5
1788287990,5967.2,5
1788287991,6021.8,5
1788287992,5970.4,5
1788287993,5991.2,5
1788287994,5962.8,5
1788287995,5967.6,5
1788287996,5950.8,4
1788287997,5998.8,5
1788287998,5955.6,5
1788287999,5987.8,5
1788288000,5957.6,5
1788288001,5984.0,5
1788288002,5999.0,5
1788288003,5957.0,5
1788288004,9978.8,5
1788288005,20857.0,5
1788288006,20946.0,4
1788288007,19683.4,5
1788288008,19034.0,5
1788288009,18537.8,5
1788288010,18260.6,5
1788288011,17776.4,5
1788288012,17462.2,5
1788288013,17290.0,5
1788288014,16972.8,5
1788288015,16774.4,5
1788288016,16563.8,4
1788288017,16672.2,5
1788288018,16240.8,5
1788288019,16276.8,5
1788288020,16175.2,5
1788288021,16014.8,5
1788288022,15845.8,5
1788288023,15838.6,5
1788288024,15768.4,5
1788288025,15727.8,4
1788288026,15599.0,5
1788288027,15771.2,5
1788288028,15772.6,5
1788288029,15607.0,5
1788288030,15633.2,5
1788288031,15433.0,5
1788288032,15413.8,5
1788288033,15461.6,5
1788288034,15312.2,5
1788288035,15355.8,4
1788288036,15268.8,5
1788288037,15295.0,5
1788288038,15193.8,5
1788288039,15155.2,5
1788288040,15192.0,5
1788288041,15156.4,5
1788288042,15097.2,5
1788288043,15119.6,5
1788288044,14968.5,4
1788288045,14975.2,5
1788288046,15013.2,5
1788288047,14987.8,5
1788288048,14986.4,5
1788288049,14931.0,5
1788288050,14997.6,5
1788288051,14920.2,5
1788288052,14871.4,5
1788288053,14929.4,5
1788288054,7698.0,4
1788288055,8023.4,5
1788288056,7948.6,5
1788288057,8070.2,5
1788288058,8311.4,5
1788288059,8073.6,5
1788288060,8106.0,5
1788288061,8072.4,5
1788288062,8031.2,5
1788288063,8017.8,5
1788288064,8052.2,5
1788288065,8058.0,4
1788288066,8034.0,5
1788288067,8001.6,5
1788288068,8001.8,5
1788288069,7994.2,5
1788288070,8021.6,5
1788288071,8612.6,5
1788288072,8565.0,5
1788288073,8013.0,5
1788288074,8004.2,5
1788288075,8015.8,4
1788288076,8111.8,5
1788288077,8039.6,5
1788288078,8046.8,5
1788288079,8081.4,5
1788288080,7998.0,5
1788288081,8870.2,5
1788288082,9310.6,5
1788288083,8070.0,5
1788288084,8096.8,5
1788288085,7999.8,5
1788288086,8082.0,4
1788288087,8041.4,5
1788288088,8062.0,5
1788288089,8025.6,5
1788288090,8022.0,5
1788288091,8026.0,5
1788288092,8062.6,5
1788288093,8029.0,5
1788288094,8042.6,5
1788288095,11404.4,5
1788288096,21786.2,4
1788288097,19837.2,5
1788288098,18547.8,5
1788288099,17982.6,5
1788288100,17638.6,5
1788288101,17140.2,5
1788288102,16870.8,5
1788288103,16693.2,5
1788288104,16529.6,5
1788288105,16396.4,5
1788288106,16222.0,4
1788288107,16183.6,5
1788288108,16042.6,5
1788288109,15961.0,5
1788288110,15919.6,5
1788288111,15768.0,5
1788288112,15750.8,5
1788288113,15627.0,5
1788288114,15634.0,5
1788288115,15532.6,5
1788288116,15500.2,5
1788288117,15591.5,4
1788288118,15545.8,5
1788288119,15326.0,5
1788288120,15294.0,5
1788288121,15262.6,5
1788288122,15222.2,5
1788288123,15197.6,5
1788288124,15176.6,5
1788288125,15123.4,5
1788288126,15109.6,5
1788288127,15091.5,4
1788288128,15047.6,5
1788288129,15008.8,5
1788288130,15016.0,5
1788288131,14979.6,5
1788288132,14974.0,5
1788288133,14938.4,5
1788288134,14899.2,5
1788288135,14893.2,5
1788288136,14868.2,5
1788288137,14869.8,4
1788288138,11914.2,5
1788288139,5524.0,5
1788288140,5460.4,5
1788288141,5428.0,5
1788288142,5358.2,5
1788288143,5410.6,5
1788288144,5347.4,5
1788288145,5313.0,5
1788288146,5354.0,5
1788288147,5313.5,4
1788288148,5339.6,5
1788288149,5371.0,5
1788288150,5355.8,5
1788288151,5348.0,5
1788288152,5355.2,5
1788288153,5338.6,5
1788288154,5312.0,5
1788288155,5349.0,5
1788288156,5323.4,5
1788288157,5341.2,5
1788288158,5335.0,4
1788288159,5323.4,5
1788288160,5297.2,5
1788288161,5305.2,5
1788288162,5307.4,5
1788288163,5289.4,5
1788288164,5304.2,5
1788288165,5285.0,5
1788288166,5303.2,5
1788288167,5300.2,5
1788288168,5300.5,4
1788288169,5293.6,5
1788288170,5279.2,5
1788288171,5272.0,5
1788288172,5255.6,5
1788288173,5256.0,5
1788288174,5250.6,5
1788288175,5252.0,5
1788288176,5239.4,5
1788288177,5269.0,5
1788288178,5570.2,4
1788288179,5295.6,5
1788288180,5254.2,5
1788288181,5261.2,5
1788288182,5254.4,5
1788288183,5255.4,5
1788288184,5241.4,5
1788288185,5262.0,5
1788288186,5308.6,5
1788288187,5245.2,5
1788288188,5240.2,4
1788288189,5295.0,5
1788288190,5250.8,5
1788288191,5239.4,5
1788288192,5255.0,5
1788288193,5270.6,5
1788288194,5233.6,5
1788288195,18292.8,5
1788288196,18762.8,5
1788288197,18871.4,5
1788288198,18947.5,4
1788288199,19082.0,5
1788288200,18843.8,5
1788288201,18150.0,5
1788288202,17828.6,5
1788288203,17558.2,5
1788288204,17315.0,5
1788288205,17088.4,5
1788288206,16892.0,5
1788288207,16744.4,5
1788288208,16659.5,4
1788288209,16481.0,5
1788288210,16452.2,5
1788288211,16388.4,5
1788288212,16258.0,5
1788288213,16078.4,5
1788288214,15954.4,5
1788288215,15816.6,5
1788288216,15994.2,5
1788288217,15890.4,5
1788288218,15827.2,4
1788288219,15776.8,5
1788288220,15694.2,5
1788288221,15533.0,5
1788288222,15565.6,5
1788288223,15506.6,5
1788288224,15449.6,5
1788288225,15417.0,5
1788288226,15368.4,5
1788288227,15294.2,5
1788288228,15258.0,4
1788288229,15148.4,5
1788288230,15246.2,5
1788288231,15132.6,5
1788288232,15122.0,5
1788288233,15020.8,5
1788288234,15050.2,5
1788288235,15029.2,5
1788288236,15013.4,5
1788288237,13385.5,4
1788288238,6077.6,5
1788288239,6199.4,5
1788288240,6179.4,5
1788288241,6161.2,5
1788288242,6112.8,5
1788288243,6079.4,5
1788288244,6101.8,5
1788288245,6110.8,5
1788288246,6098.2,5
1788288247,6063.4,5
1788288248,6082.0,4
1788288249,6044.6,5
1788288250,6038.4,5
1788288251,6054.8,5
1788288252,6024.0,5
1788288253,6021.2,5
1788288254,6031.2,5
1788288255,6032.2,5
1788288256,6021.2,5
1788288257,6015.2,5
1788288258,6045.0,4
1788288259,6219.0,5
1788288260,6015.6,5
1788288261,6003.8,5
1788288262,6013.8,5
1788288263,6004.2,5
1788288264,6000.2,5
1788288265,6030.4,5
1788288266,6009.4,5
1788288267,6009.2,5
1788288268,5984.0,5
1788288269,6018.8,4
1788288270,5967.6,5
1788288271,6027.0,5
1788288272,5976.8,5
1788288273,6006.2,5
1788288274,5988.4,5
1788288275,6001.8,5
1788288276,6015.0,5
1788288277,5960.4,5
1788288278,6005.4,5
1788288279,5957.2,5
1788288280,5967.0,4
1788288281,5996.0,5
1788288282,5979.2,5
1788288283,5990.6,5
1788288284,6011.8,5
1788288285,5968.6,5
1788288286,6008.8,5
1788288287,5965.4,5
1788288288,6002.0,5
1788288289,5992.6,5
1788288290,5972.2,4
1788288291,5961.4,5
1788288292,5997.2,5
1788288293,6164.2,5
1788288294,5977.6,5
1788288295,5974.2,5
1788288296,10712.8,5
1788288297,20956.0,5
1788288298,20417.4,5
1788288299,19235.4,5
1788288300,18640.8,4
1788288301,18340.6,5
1788288302,17976.4,5
1788288303,17600.2,5
1788288304,17369.2,5
1788288305,17006.8,5
1788288306,16796.4,5
1788288307,16534.6,5
1788288308,16478.8,5
1788288309,16316.8,5
1788288310,16016.8,4
1788288311,15831.8,5
1788288312,15779.4,5
1788288313,15754.4,5
1788288314,15608.8,5
1788288315,15666.2,5
1788288316,15569.8,5
1788288317,15478.8,5
1788288318,15558.8,5
1788288319,15621.5,4
1788288320,15485.6,5
1788288321,15464.6,5
1788288322,15349.8,5
1788288323,15270.4,5
1788288324,15341.4,5
1788288325,15215.2,5
1788288326,15183.2,5
1788288327,15192.6,5
1788288328,15142.6,5
1788288329,15126.8,4
1788288330,15039.8,5
1788288331,14984.8,5
1788288332,15033.2,5
1788288333,14974.0,5
1788288334,14864.2,5
1788288335,14962.6,5
1788288336,14939.4,5
1788288337,14879.6,5
1788288338,14878.5,4
1788288339,14748.4,5
1788288340,14945.0,5
1788288341,14821.6,5
1788288342,14827.8,5
1788288343,14722.6,5
1788288344,14752.0,5
1788288345,12385.2,5
1788288346,7992.2,5
1788288347,8053.6,5
1788288348,8028.5,4
1788288349,8009.6,5
1788288350,8010.2,5
1788288351,8097.8,5
1788288352,8064.6,5
1788288353,8055.8,5
1788288354,8007.6,5
1788288355,8287.2,5
1788288356,7991.8,5
1788288357,8004.8,5
1788288358,8040.2,5
1788288359,8000.0,5
1788288360,7981.2,4
1788288361,8022.0,5
1788288362,8037.2,5
1788288363,7986.4,5
1788288364,7997.8,5
1788288365,8013.4,5
1788288366,7991.0,5
1788288367,8090.8,5
1788288368,8084.0,5
1788288369,8087.4,5
1788288370,8042.2,4
1788288371,8102.4,5
1788288372,8076.0,5
1788288373,8071.2,5
1788288374,8062.4,5
1788288375,8088.6,5
1788288376,8086.6,5
1788288377,8052.8,5
1788288378,8087.8,5
1788288379,8174.8,5
1788288380,8099.2,4
1788288381,8113.2,5
1788288382,8095.4,5
1788288383,8106.6,5
1788288384,8078.6,5
1788288385,8038.2,5
1788288386,8041.4,5
1788288387,15444.4,5
1788288388,20599.8,5
1788288389,19026.0,5
1788288390,18155.4,5
1788288391,17886.0,4
1788288392,17374.2,5
1788288393,17049.4,5
1788288394,16791.0,5
1788288395,16628.2,5
1788288396,16419.4,5
1788288397,16233.8,5
1788288398,16163.2,5
1788288399,15971.0,5
1788288400,15936.2,5
1788288401,15826.2,4
1788288402,15756.0,5
1788288403,15669.6,5
1788288404,15627.6,5
1788288405,15574.8,5
1788288406,15507.4,5
1788288407,15529.6,5
1788288408,15464.8,5
1788288409,15395.8,5
1788288410,15323.0,5
1788288411,15396.5,4
1788288412,15191.4,5
1788288413,15184.8,5
1788288414,15160.0,5
1788288415,15061.8,5
1788288416,15161.4,5
1788288417,15012.6,5
1788288418,15013.6,5
1788288419,15010.4,5
1788288420,14953.0,5
1788288421,14960.8,4
1788288422,14886.2,5
1788288423,14906.8,5
1788288424,14857.6,5
1788288425,14850.4,5
1788288426,14865.2,5
1788288427,14766.2,5
1788288428,14805.2,5
1788288429,7249.2,5
1788288430,5422.2,5
1788288431,5438.6,5
1788288432,5387.8,4
1788288433,5400.2,5
1788288434,5375.6,5
1788288435,5366.6,5
1788288436,5371.4,5
1788288437,5306.8,5
1788288438,5361.0,5
1788288439,5373.2,5
1788288440,5342.8,5
1788288441,5348.2,5
1788288442,5333.8,4
1788288443,5348.0,5
1788288444,5328.2,5
1788288445,5326.8,5
1788288446,5344.2,5
1788288447,5332.8,5
1788288448,5333.6,5
1788288449,5319.8,5
1788288450,5317.6,5
1788288451,5337.6,5
1788288452,5906.5,4
1788288453,5325.0,5
1788288454,5376.4,5
1788288455,5315.6,5
1788288456,5344.4,5
1788288457,5302.8,5
1788288458,5323.4,5
1788288459,5292.2,5
1788288460,5263.8,5
1788288461,5277.6,5
1788288462,5270.5,4
1788288463,5278.6,5
1788288464,5266.0,5
1788288465,5248.6,5
1788288466,5242.6,5
1788288467,5243.2,5
1788288468,5263.2,5
1788288469,5248.6,5
1788288470,5297.4,5
1788288471,5259.2,5
1788288472,5251.5,4
1788288473,5258.0,5
1788288474,5235.8,5
1788288475,5608.4,5
1788288476,5264.2,5
1788288477,5304.8,5
1788288478,5272.6,5
1788288479,5260.0,5
1788288480,5220.0,5
1788288481,5266.6,5
1788288482,5255.2,5
1788288483,5247.8,5
1788288484,5242.0,4
1788288485,10430.6,5
1788288486,18614.2,5
1788288487,18836.6,5
1788288488,18949.0,5
1788288489,19071.6,5
1788288490,18860.2,5
1788288491,18202.6,5
1788288492,17765.6,5
1788288493,17448.4,5
1788288494,17267.0,4
1788288495,17131.0,5
1788288496,16857.8,5
1788288497,16730.6,5
1788288498,16662.4,5
1788288499,16403.0,5
1788288500,16488.6,5
1788288501,16196.4,5
1788288502,16003.2,5
1788288503,15966.8,5
1788288504,15850.2,4
1788288505,15796.6,5
1788288506,15707.4,5
1788288507,15743.8,5
1788288508,15624.6,5
1788288509,15619.8,5
1788288510,15598.4,5
1788288511,15566.2,5
1788288512,15368.8,5
1788288513,15315.8,4
1788288514,15256.0,5
1788288515,15235.0,5
1788288516,15244.8,5
1788288517,15211.0,5
1788288518,15123.8,5
1788288519,15133.8,5
1788288520,15051.0,5
1788288521,15114.6,5
1788288522,15003.0,5
1788288523,14955.0,4
1788288524,14911.8,5
1788288525,14925.0,5
1788288526,14867.6,5
1788288527,14856.0,5
1788288528,9712.0,5
1788288529,6182.0,5
1788288530,6143.6,5
1788288531,6209.4,5
1788288532,6303.0,5
1788288533,6110.5,4
1788288534,6081.2,5
1788288535,6108.0,5
1788288536,6132.2,5
1788288537,6130.6,5
1788288538,6109.2,5
1788288539,6077.0,5
1788288540,6047.2,5
1788288541,6088.8,5
1788288542,6028.0,5
1788288543,6035.8,4
1788288544,6030.4,5
1788288545,6049.0,5
1788288546,6049.2,5
1788288547,6025.4,5
1788288548,6019.8,5
1788288549,6042.2,5
1788288550,6029.4,5
1788288551,6020.8,5
1788288552,6001.4,5
1788288553,5988.2,5
1788288554,5993.0,4
1788288555,6012.0,5
1788288556,6072.4,5
1788288557,6182.2,5
1788288558,6070.4,5
1788288559,6066.6,5
1788288560,6041.6,5
1788288561,6095.8,5
1788288562,6038.8,5
1788288563,6067.6,5
1788288564,6028.0,4
1788288565,6016.8,5
1788288566,6022.6,5
1788288567,6103.4,5
1788288568,6016.4,5
1788288569,6078.0,5
1788288570,6020.4,5
1788288571,6056.8,5
1788288572,6070.8,5
1788288573,6027.0,5
1788288574,6018.5,4
1788288575,6034.8,5
1788288576,6014.8,5
1788288577,6051.8,5
1788288578,6101.4,5
1788288579,6054.8,5
1788288580,5984.2,5
1788288581,6052.2,5
1788288582,6046.2,5
1788288583,6001.0,5
1788288584,6040.2,5
1788288585,6418.0,4
1788288586,9346.8,5
1788288587,11231.2,5
1788288588,20789.4,5
1788288589,19707.2,5
1788288590,18492.4,5
1788288591,18094.4,5
1788288592,17716.0,5
1788288593,17402.6,5
1788288594,16882.2,5
1788288595,17321.8,4
1788288596,16733.4,5
1788288597,16392.0,5
1788288598,16301.8,5
1788288599,16280.8,5
1788288600,16006.0,5
1788288601,15831.6,5
1788288602,15853.6,5
1788288603,15130.4,5
1788288604,14755.2,4
1788288605,15795.6,5
1788288606,15230.8,5
1788288607,15193.2,5
1788288608,14961.6,5
1788288609,14825.0,5
1788288610,14960.6,5
1788288611,14711.8,5
1788288612,14433.6,5
1788288613,14612.5,4
1788288614,14582.6,5
1788288615,14589.6,5
1788288616,14587.4,5
1788288617,14643.4,5
1788288618,14645.2,5
1788288619,14646.2,5
1788288620,14617.0,5
1788288621,14630.0,5
1788288622,14613.4,5
1788288623,14571.8,4
